presencia,bio_11,bio_12,bio_13,bio_14,bio_4,bio_5,bio_7
1,250,2465,298,70,375,315,126
1,243,2000,354,6,519,340,186
0,255,3170,317,205,389,314,109
1,105,970,134,17,498,174,119
0,228,1998,322,58,1811,330,172
1,250,2673,309,105,308,312,115
1,254,1803,267,14,533,330,139
1,247,2087,351,46,639,324,118
0,248,1731,290,15,338,329,154
0,249,3084,332,215,470,308,102
1,259,2287,336,42,596,327,105
1,221,2455,376,66,1801,324,174
1,247,2170,340,25,530,332,156
0,33,821,143,10,852,119,172
0,252,2265,359,87,678,331,122
0,248,2392,279,74,516,316,128
1,250,2188,313,29,489,323,137
1,254,1777,238,53,593,332,142
0,253,2627,334,55,810,328,120
0,263,2139,261,85,315,323,104
1,254,2368,271,93,496,324,130
0,256,1836,293,11,314,344,168
0,260,2189,285,79,359,320,105
1,263,2288,292,90,417,334,131
1,236,2243,377,4,791,355,220
1,259,3409,391,208,316,319,106
1,262,2599,366,26,1112,351,134
0,251,3286,414,180,470,318,113
0,251,2761,262,192,428,314,116
0,260,2309,243,138,327,321,110
1,247,2033,329,10,409,330,153
1,247,2577,446,70,442,318,135
1,255,2809,371,58,819,334,123
0,264,2224,292,85,443,329,113
0,225,2507,291,109,446,307,155
1,256,2964,285,195,433,319,115
1,265,2384,310,113,446,325,103
0,252,2899,306,157,352,312,108
0,250,2729,305,145,400,309,109
1,227,1474,253,12,973,326,180
0,251,3473,382,222,401,310,104
0,129,780,114,15,734,225,189
1,253,2136,334,19,423,341,163
1,254,2622,333,54,822,329,120
0,250,2484,321,59,431,318,130
0,253,2883,326,167,366,313,106
0,208,1873,261,57,610,293,165
1,252,2495,275,93,380,315,121
0,242,2014,259,52,622,322,150
0,245,2029,323,14,369,329,157
0,252,2678,331,81,325,315,118
1,263,1716,287,10,498,339,132
0,245,1724,266,33,933,334,156
1,258,1709,290,20,318,333,136
1,150,1277,190,23,867,257,203
0,249,4132,492,162,430,329,146
1,250,1828,311,33,501,321,129
1,251,2068,397,56,697,336,131
0,253,1659,278,16,323,333,150
0,252,1839,306,47,510,322,125
1,267,1469,250,7,784,357,144
0,212,1831,277,31,468,279,127
0,244,2791,328,74,661,317,115
0,260,2863,364,67,320,326,124
0,255,2771,349,74,729,327,116
1,237,1965,353,3,909,339,190
0,256,2597,360,40,346,323,131
1,253,2318,319,40,430,323,133
1,268,1356,300,10,816,342,128
0,253,2229,330,30,446,338,157
1,244,1928,251,42,624,322,149
0,248,2072,322,31,595,324,142
1,264,2373,350,103,330,325,110
0,250,3531,394,229,402,309,104
0,249,2407,303,60,425,317,129
1,179,1160,200,18,1077,271,159
0,235,3741,415,164,376,307,126
1,257,2816,357,81,706,326,113
0,247,2520,355,64,569,322,118
1,252,3146,346,179,433,309,101
1,247,2185,371,10,486,344,185
1,260,2253,380,82,636,338,123
1,248,1561,270,17,345,330,157
1,255,2840,350,102,685,321,111
0,191,2128,275,72,289,254,112
0,254,2463,333,53,359,321,126
1,240,2137,279,62,609,320,150
0,262,2477,311,91,387,323,105
1,253,2892,350,98,684,324,114
1,225,1094,183,25,1785,332,178
0,91,902,121,34,616,158,107
1,259,2213,332,60,489,330,127
0,238,2297,349,60,1050,326,152
0,248,2022,278,41,574,320,137
1,251,3530,361,223,342,310,105
0,252,2826,323,152,361,313,109
1,235,1685,235,17,797,319,158
0,145,838,123,17,632,240,187
0,226,3003,454,109,1116,308,137
0,192,604,93,18,573,269,140
0,260,1927,346,20,342,330,125
0,75,1392,200,39,615,163,170
1,202,1120,182,18,730,305,192
0,263,2865,321,151,304,322,105
0,226,2221,353,68,1874,328,171
0,247,1690,263,16,548,335,158
0,108,1219,163,34,155,174,129
1,247,2155,294,55,603,322,138
0,244,2801,346,60,376,311,117
0,245,2239,396,8,591,347,193
0,245,2984,330,188,532,310,113
1,250,2432,326,69,590,320,106
0,43,782,147,8,809,132,178
1,253,2899,327,165,367,313,108
1,226,1916,348,5,592,324,190
1,238,1932,329,6,527,335,187
1,249,2541,386,65,425,318,131
1,248,2558,419,67,413,317,132
1,145,829,144,14,727,234,170
0,253,3227,403,114,574,328,120
0,250,2243,356,19,592,331,152
0,230,1879,335,2,624,329,191
0,247,2236,349,16,497,334,162
1,261,2609,327,139,289,320,105
0,93,963,163,14,746,186,183
1,240,2311,379,4,640,355,211
1,252,4186,464,238,302,305,94
1,264,1738,292,28,618,330,106
0,262,2319,326,83,468,329,116
0,245,1902,309,12,394,322,143
0,248,1962,304,27,676,325,142
0,249,2120,293,52,530,319,134
1,244,5524,627,246,325,306,107
1,13,827,160,4,1157,110,189
0,258,2869,347,170,452,316,101
0,233,1929,356,3,790,333,193
1,237,1893,340,3,911,348,202
1,259,2658,353,32,939,343,132
0,154,2700,404,52,468,221,125
0,264,1789,280,34,579,330,107
1,264,1934,335,61,436,327,111
0,254,2572,382,19,444,336,158
1,221,1761,244,56,560,302,156
0,263,2281,328,114,344,324,109
0,264,1859,315,28,571,329,106
0,242,2312,369,6,624,357,210
0,243,2138,385,65,614,318,122
0,248,2329,377,7,524,355,199
0,255,2910,414,47,784,337,123
0,263,3197,349,205,413,327,112
0,250,2730,344,72,459,320,123
1,267,2118,312,112,344,327,108
0,262,2540,361,31,1056,349,132
1,234,1714,274,10,543,332,180
1,247,1905,315,30,333,323,144
1,246,1753,265,33,915,334,154
0,257,3373,397,193,384,334,137
0,245,5750,593,283,309,313,120
1,253,2857,393,48,809,335,123
1,248,2215,299,45,558,320,135
1,237,1832,302,14,510,334,177
0,251,3098,382,105,647,323,114
1,253,2494,315,49,758,328,121
1,248,3558,403,228,437,309,104
1,221,174,92,0,1576,322,158
0,238,1999,329,2,863,349,198
0,233,2789,424,97,1118,315,139
0,244,2368,393,5,567,354,203
0,255,3256,340,226,428,315,109
0,253,2859,305,154,350,313,108
1,252,2141,314,23,608,328,143
1,246,1610,272,34,947,338,160
1,228,1925,300,25,386,295,126
0,241,2415,375,11,629,358,210
0,254,2223,355,15,822,338,127
1,229,2249,214,154,446,296,118
0,258,3010,349,191,421,318,106
1,244,2199,329,37,561,319,142
0,247,1610,268,31,926,338,160
0,241,1823,295,18,513,335,170
0,248,1554,256,7,647,342,166
0,248,2042,321,6,444,347,184
0,64,817,146,9,848,159,188
0,249,3453,374,203,391,306,101
1,221,343,152,1,1223,315,157
1,251,2585,331,69,364,316,124
0,246,2002,260,50,560,316,132
1,197,790,139,6,359,270,125
0,251,2712,341,66,732,322,116
1,261,2544,339,48,378,329,127
1,258,2340,337,35,367,329,133
1,206,1158,169,58,286,270,118
1,244,1475,254,16,499,335,176
1,244,1597,267,25,437,313,127
0,242,1958,332,3,684,353,205
0,259,2267,365,88,632,337,122
1,105,2060,343,45,653,175,128
1,192,2124,293,68,576,278,167
1,206,2866,316,177,171,266,112
0,201,1379,229,15,393,265,122
1,255,2533,381,18,455,335,151
1,261,2227,290,77,389,322,106
1,262,2799,341,171,382,321,105
0,254,2994,383,71,736,333,121
0,249,1972,311,7,388,344,179
0,237,3024,385,170,359,302,114
0,232,2939,426,93,350,303,125
1,260,2609,319,154,345,320,106
1,247,1982,289,21,273,325,152
1,255,3100,318,220,421,315,109
0,251,2474,270,95,377,314,121
0,256,2826,426,28,858,342,126
0,250,2890,302,162,357,308,105
0,271,1778,291,8,427,344,130
1,265,2508,352,128,339,325,105
1,236,2701,260,182,466,304,117
0,260,1788,287,10,426,344,155
0,223,1275,214,39,1928,328,171
1,250,1810,252,59,524,326,144
0,262,2057,261,84,466,337,138
1,241,2165,369,4,951,349,194
0,263,2453,399,72,620,333,112
0,244,1965,341,6,499,338,180
0,153,1301,135,88,301,219,123
1,246,1907,269,37,572,319,139
0,258,2879,336,175,455,316,100
0,264,2923,439,59,657,344,123
0,62,1331,196,24,678,149,174
1,263,2173,401,74,515,332,116
1,257,2279,351,27,427,331,136
0,266,2214,316,79,446,329,108
1,262,2310,353,60,293,325,116
0,245,1671,277,40,977,336,158
1,220,2041,337,50,1978,327,179
1,238,2155,283,55,702,318,150
1,252,2527,317,69,335,316,120
0,255,2882,321,156,425,316,110
0,261,2617,351,72,393,323,109
1,233,1997,284,22,278,315,154
1,262,2626,343,168,330,321,106
1,255,3662,428,214,427,325,121
1,259,1747,283,5,446,345,163
1,242,2389,353,63,599,317,116
0,253,2452,264,130,388,315,116
1,266,1490,263,7,776,358,149
1,260,1767,290,3,466,346,165
1,261,2586,331,158,347,320,106
1,244,2288,388,4,657,358,209
0,233,2498,302,59,290,292,106
1,257,2545,335,59,340,323,124
1,254,2760,283,191,486,315,108
0,266,2381,365,100,362,326,106
1,220,1967,322,50,1912,326,177
1,207,3687,558,143,1101,290,138
1,257,2949,307,193,419,318,113
0,231,1903,332,4,566,330,189
0,253,2265,337,21,436,336,160
1,262,2500,324,90,361,322,104
1,246,1564,273,36,976,339,161
0,260,2518,408,17,449,351,178
0,255,2005,287,26,433,326,133
0,257,2218,322,25,491,335,142
0,194,1863,293,80,464,262,121
0,256,2694,256,165,403,320,117
1,263,2548,335,126,292,323,107
1,246,2082,352,6,473,337,172
1,230,1930,323,7,511,331,188
0,238,1999,371,4,950,342,193
0,242,3042,475,31,637,320,125
1,248,2580,314,61,709,323,120
0,262,2903,412,33,798,344,125
0,261,2207,287,76,359,321,105
0,258,2242,245,109,398,322,117
1,237,2425,381,12,528,341,192
1,248,1561,260,14,386,335,167
0,248,1581,275,39,962,340,160
1,249,1934,294,19,615,326,141
1,258,1606,288,20,304,335,149
1,239,1675,271,10,584,336,176
1,63,650,132,8,1378,174,203
0,236,1896,310,16,494,331,173
0,245,1961,273,33,599,320,141
1,260,2305,320,41,430,339,147
1,12,743,137,7,1710,139,237
0,264,2671,371,119,552,338,129
0,60,776,167,4,1361,182,225
1,258,1893,287,8,370,345,163
1,251,2515,333,62,366,317,124
1,244,2138,330,11,373,336,175
1,259,2361,393,97,587,332,117
0,175,1522,212,52,751,263,168
0,220,2373,337,79,485,300,154
0,257,2950,302,192,402,318,113
1,257,2902,321,176,470,315,99
1,248,2082,329,34,626,325,142
0,253,3199,349,201,459,312,102
0,257,1958,301,47,628,327,110
0,247,2427,316,47,502,319,135
1,251,2473,316,60,431,318,129
1,200,2053,413,21,516,255,100
1,260,2610,345,71,366,322,110
1,130,966,133,32,501,212,156
1,254,2486,311,70,345,317,117
0,261,1911,295,56,512,330,121
1,166,1046,204,20,231,238,135
1,184,1358,252,26,1436,287,178
1,264,2085,326,65,422,325,107
0,249,3584,368,211,365,306,102
1,249,2484,345,67,571,323,117
1,253,2619,426,4,869,339,129
0,267,1778,249,35,502,336,132
0,250,1514,266,24,871,344,162
0,257,2052,414,49,686,343,134
1,244,2412,411,4,587,357,207
0,253,2310,351,101,647,327,117
0,255,3075,308,200,462,314,107
0,253,2051,295,20,596,328,140
0,239,2014,354,3,931,348,197
1,264,2313,388,91,510,331,111
1,231,2841,304,177,280,291,110
0,251,1757,260,19,745,337,156
1,208,2148,299,43,360,264,98
1,246,2294,367,9,455,342,178
1,206,3202,390,79,395,265,105
0,37,826,153,5,1025,134,190
1,252,2163,249,115,477,316,119
1,230,1229,162,60,314,299,125
0,247,2415,245,165,552,316,116
1,252,2902,373,73,762,329,119
1,218,3562,572,109,2000,326,184
0,225,1420,234,44,1914,328,171
0,262,1944,351,20,332,331,124
1,263,1632,307,18,581,332,119
0,254,3030,421,61,720,335,122
0,238,2998,380,174,339,301,112
1,268,2264,322,71,510,333,105
1,260,2683,344,93,315,320,109
1,244,1687,274,37,956,335,158
1,253,2251,337,20,413,337,161
1,259,2711,368,45,403,330,131
1,233,838,102,40,437,304,125
1,248,2082,353,9,476,342,181
0,247,1616,260,10,585,339,163
0,258,2334,336,31,465,334,140
1,213,1719,278,56,2107,319,169
1,255,2393,395,99,545,326,116
1,263,2096,359,40,446,327,112
1,251,3078,311,171,393,307,103
0,259,2182,309,32,401,335,146
1,249,2456,301,67,405,315,127
0,223,1805,300,10,542,321,185
0,243,2285,358,3,530,330,162
0,266,2272,281,91,368,325,102
1,264,2242,303,80,425,329,115
0,256,2580,335,35,821,335,129
0,240,2277,375,4,632,355,211
0,268,2144,320,65,473,331,106
1,264,1883,335,3,553,353,165
1,181,930,110,39,390,255,135
0,252,3071,327,166,425,309,103
1,259,2597,311,155,371,319,105
0,108,2028,333,46,659,179,129
0,246,2208,387,72,599,321,121
1,121,758,155,6,1072,233,204
1,246,1733,200,87,480,324,149
1,260,2508,355,25,1029,349,130
1,260,2511,353,42,380,330,128
1,248,1880,242,60,550,327,148
0,262,2639,346,165,335,322,107
1,211,1179,150,45,372,285,132
1,226,1297,220,16,1330,331,184
1,250,2074,420,51,698,337,135
1,262,1922,347,58,482,326,112
0,251,3240,399,116,575,322,114
0,240,1931,303,47,1047,330,155
0,245,1667,266,33,665,315,110
1,255,6493,682,354,315,316,107
0,251,2621,351,31,661,328,122
1,249,1893,276,30,705,328,144
0,76,683,92,34,229,138,113
1,255,2806,415,35,846,340,125
1,266,2364,374,87,370,327,106
1,257,2228,328,32,419,340,158
1,249,2515,333,58,415,317,130
0,240,1941,341,5,568,339,190
1,255,1706,229,51,568,332,141
0,247,1592,259,9,616,340,166
0,249,2382,356,15,487,347,185
0,240,2557,343,82,700,318,143
0,259,2663,386,24,600,328,106
1,259,2518,354,45,379,328,125
1,243,2068,293,32,604,318,143
1,230,1899,265,34,1104,323,166
0,251,2692,307,135,302,311,108
0,255,1975,278,22,524,329,136
0,237,1860,251,29,772,318,155
0,247,2004,308,9,362,333,165
1,253,2870,355,93,681,323,114
1,257,2596,355,28,421,335,149
0,236,1947,367,3,853,336,193
1,249,2481,294,75,386,314,125
1,260,3064,346,161,318,319,105
1,244,2147,364,35,439,310,118
1,246,1780,247,27,592,320,142
0,248,2127,302,103,365,312,114
0,247,2083,351,9,491,340,180
0,255,4055,461,252,202,307,97
0,239,2042,264,59,591,321,154
1,133,676,111,7,566,230,193
0,254,2142,360,15,649,334,128
1,206,1254,198,50,2209,314,164
1,247,2699,396,125,382,315,119
0,255,2964,356,182,380,316,108
0,248,1854,251,57,527,326,148
